-2.000000000000000000e+00 2.653333333333333321e+00 2.630160714337036687e+00
-1.979999999999999982e+00 2.573733333333333206e+00 2.550658986560122354e+00
-1.959999999999999964e+00 2.494933333333333003e+00 2.472111936602745086e+00
-1.939999999999999947e+00 2.416933333333332712e+00 2.394486717002176857e+00
-1.919999999999999929e+00 2.339733333333333221e+00 2.317757520694535334e+00
-1.899999999999999911e+00 2.263333333333332753e+00 2.241903730321160637e+00
-1.879999999999999893e+00 2.187733333333333086e+00 2.166908661850699858e+00
-1.859999999999999876e+00 2.112933333333332442e+00 2.092758679148779777e+00
-1.840000000000000080e+00 2.038933333333333486e+00 2.019442550832144079e+00
-1.820000000000000062e+00 1.965733333333333555e+00 1.946950971358227367e+00
-1.800000000000000044e+00 1.893333333333333535e+00 1.875276196942768259e+00
-1.780000000000000027e+00 1.821733333333333427e+00 1.804411763889920417e+00
-1.760000000000000009e+00 1.750933333333333231e+00 1.734352267408899584e+00
-1.739999999999999991e+00 1.680933333333333390e+00 1.665093185690698752e+00
-1.719999999999999973e+00 1.611733333333333018e+00 1.596630738425087292e+00
-1.699999999999999956e+00 1.543333333333333002e+00 1.528961771912356271e+00
-1.679999999999999938e+00 1.475733333333332897e+00 1.462083664977969377e+00
-1.659999999999999920e+00 1.408933333333333149e+00 1.395994251345375137e+00
-1.640000000000000124e+00 1.342933333333333756e+00 1.330691755160651413e+00
-1.620000000000000107e+00 1.277733333333333832e+00 1.266174737120110860e+00
-1.600000000000000089e+00 1.213333333333333819e+00 1.202442049212785413e+00
-1.580000000000000071e+00 1.149733333333333718e+00 1.139492796510554129e+00
-1.560000000000000053e+00 1.086933333333333529e+00 1.077326304758417619e+00
-1.540000000000000036e+00 1.024933333333333252e+00 1.015942092763095328e+00
-1.520000000000000018e+00 9.637333333333332197e-01 9.553398487688631313e-01
-1.500000000000000000e+00 9.033333333333332105e-01 8.955194101590510103e-01
-1.479999999999999982e+00 8.437333333333331131e-01 8.364807459398383438e-01
-1.459999999999999964e+00 7.849333333333329277e-01 7.782239415572220764e-01
-1.439999999999999947e+00 7.269333333333330982e-01 7.207491856737372471e-01
-1.419999999999999929e+00 6.697333333333331806e-01 6.640567585927577010e-01
-1.399999999999999911e+00 6.133333333333329529e-01 6.081470220680849081e-01
-1.379999999999999893e+00 5.577333333333328591e-01 5.530204102774369801e-01
-1.359999999999999876e+00 5.029333333333328993e-01 4.986774217721927638e-01
-1.339999999999999858e+00 4.489333333333329623e-01 4.451186122437618131e-01
-1.319999999999999840e+00 3.957333333333328262e-01 3.923445879703665318e-01
-1.299999999999999822e+00 3.433333333333328241e-01 3.403559998277142506e-01
-1.280000000000000027e+00 2.917333333333334000e-01 2.891535377637191040e-01
-1.260000000000000009e+00 2.409333333333334159e-01 2.387379256516628245e-01
-1.239999999999999991e+00 1.909333333333333715e-01 1.891099164484252304e-01
-1.219999999999999973e+00 1.417333333333332390e-01 1.402702875950247174e-01
-1.199999999999999956e+00 9.333333333333324044e-02 9.221983660599300525e-02
-1.179999999999999938e+00 4.573333333333315376e-02 4.495937680230585598e-02
-1.160000000000000142e+00 -1.066666666666354901e-03 -1.510266850102935654e-03
-1.140000000000000124e+00 -4.706666666666639576e-02 -4.718826182764222776e-02
-1.120000000000000107e+00 -9.226666666666652472e-02 -9.207377208760424148e-02
-1.100000000000000089e+00 -1.366666666666665197e-01 -1.361659620778994106e-01
-1.080000000000000071e+00 -1.802666666666666029e-01 -1.794640007328862918e-01
-1.060000000000000053e+00 -2.230666666666665521e-01 -2.219670654655006292e-01
-1.040000000000000036e+00 -2.650666666666665616e-01 -2.636743461614976525e-01
-1.020000000000000018e+00 -3.062666666666666870e-01 -3.045850491775080604e-01
-1.000000000000000000e+00 -3.466666666666666785e-01 -3.446984013407404790e-01
-9.799999999999999822e-01 -3.862666666666667581e-01 -3.840136539445381247e-01
-9.599999999999999645e-01 -4.250666666666667037e-01 -4.225300867305961106e-01
-9.399999999999999467e-01 -4.630666666666667375e-01 -4.602470118454892178e-01
-9.199999999999999289e-01 -5.002666666666669704e-01 -4.971637777562261107e-01
-8.999999999999999112e-01 -5.366666666666669583e-01 -5.332797731068851244e-01
-8.799999999999998934e-01 -5.722666666666669233e-01 -5.685944304959719142e-01
-8.599999999999998757e-01 -6.070666666666669764e-01 -6.031072301520248313e-01
-8.400000000000000799e-01 -6.410666666666666735e-01 -6.368177034831759009e-01
-8.200000000000000622e-01 -6.742666666666666808e-01 -6.697254364748767008e-01
-8.000000000000000444e-01 -7.066666666666666652e-01 -7.018300729088542411e-01
-7.800000000000000266e-01 -7.382666666666667377e-01 -7.331313173755640289e-01
-7.600000000000000089e-01 -7.690666666666667872e-01 -7.636289380519917236e-01
-7.399999999999999911e-01 -7.990666666666668139e-01 -7.933227692166314737e-01
-7.199999999999999734e-01 -8.282666666666668176e-01 -8.222127134738352883e-01
-6.999999999999999556e-01 -8.566666666666667984e-01 -8.502987436604992899e-01
-6.799999999999999378e-01 -8.842666666666668673e-01 -8.775809044092330868e-01
-6.599999999999999201e-01 -9.110666666666669133e-01 -9.040593133437299089e-01
-6.399999999999999023e-01 -9.370666666666669364e-01 -9.297341618840161415e-01
-6.199999999999998845e-01 -9.622666666666669366e-01 -9.546057156415977962e-01
-5.999999999999998668e-01 -9.866666666666669139e-01 -9.786743143872052020e-01
-5.800000000000000711e-01 -1.010266666666666646e+00 -1.001940371576847344e+00
-5.600000000000000533e-01 -1.033066666666666578e+00 -1.024404373425191528e+00
-5.400000000000000355e-01 -1.055066666666666597e+00 -1.046066877518845528e+00
-5.200000000000000178e-01 -1.076266666666666705e+00 -1.066928510965882371e+00
-5.000000000000000000e-01 -1.096666666666666679e+00 -1.086989968081901958e+00
-4.799999999999999822e-01 -1.116266666666666740e+00 -1.106252007616971511e+00
-4.599999999999999645e-01 -1.135066666666666668e+00 -1.124715449531926037e+00
-4.399999999999999467e-01 -1.153066666666666684e+00 -1.142381171336649182e+00
-4.199999999999999289e-01 -1.170266666666666788e+00 -1.159250104007066628e+00
-3.999999999999999112e-01 -1.186666666666666758e+00 -1.175323227501596790e+00
-3.799999999999998934e-01 -1.202266666666666817e+00 -1.190601565901683756e+00
-3.599999999999998757e-01 -1.217066666666666741e+00 -1.205086182204706757e+00
-3.399999999999998579e-01 -1.231066666666666753e+00 -1.218778172801003201e+00
-3.200000000000000622e-01 -1.244266666666666632e+00 -1.231678661669890262e+00
-3.000000000000000444e-01 -1.256666666666666599e+00 -1.243788794332392200e+00
-2.800000000000000266e-01 -1.268266666666666653e+00 -1.255109731600831058e+00
-2.600000000000000089e-01 -1.279066666666666574e+00 -1.265642643167511405e+00
-2.399999999999999911e-01 -1.289066666666666583e+00 -1.275388701076366260e+00
-2.199999999999999734e-01 -1.298266666666666680e+00 -1.284349073122639018e+00
-1.999999999999999556e-01 -1.306666666666666643e+00 -1.292524916226427623e+00
-1.799999999999999378e-01 -1.314266666666666694e+00 -1.299917369826212754e+00
-1.599999999999999201e-01 -1.321066666666666611e+00 -1.306527549338332150e+00
-1.399999999999999023e-01 -1.327066666666666617e+00 -1.312356539727729920e+00
-1.199999999999998845e-01 -1.332266666666666710e+00 -1.317405389234269197e+00
-9.999999999999986677e-02 -1.336666666666666670e+00 -1.321675103297391685e+00
-8.000000000000007105e-02 -1.340266666666666717e+00 -1.325166638720023382e+00
-6.000000000000005329e-02 -1.343066666666666631e+00 -1.327880898110354924e+00
-4.000000000000003553e-02 -1.345066666666666633e+00 -1.329818724637501060e+00
-2.000000000000001776e-02 -1.346266666666666723e+00 -1.330980897134119489e+00
0.000000000000000000e+00 -1.346666666666666679e+00 -1.331368125575846939e+00
2.000000000000001776e-02 -1.346266666666666723e+00 -1.330980897134119489e+00
4.000000000000003553e-02 -1.345066666666666633e+00 -1.329818724637500837e+00
6.000000000000005329e-02 -1.343066666666666631e+00 -1.327880898110354702e+00
8.000000000000007105e-02 -1.340266666666666717e+00 -1.325166638720023382e+00
1.000000000000000888e-01 -1.336666666666666670e+00 -1.321675103297391463e+00
1.200000000000001066e-01 -1.332266666666666710e+00 -1.317405389234268975e+00
1.400000000000001243e-01 -1.327066666666666617e+00 -1.312356539727729476e+00
1.600000000000001421e-01 -1.321066666666666611e+00 -1.306527549338331928e+00
1.800000000000001599e-01 -1.314266666666666694e+00 -1.299917369826212310e+00
2.000000000000001776e-01 -1.306666666666666643e+00 -1.292524916226426956e+00
2.200000000000001954e-01 -1.298266666666666680e+00 -1.284349073122638574e+00
2.400000000000002132e-01 -1.289066666666666583e+00 -1.275388701076365816e+00
2.600000000000002309e-01 -1.279066666666666574e+00 -1.265642643167510517e+00
2.800000000000002487e-01 -1.268266666666666653e+00 -1.255109731600830170e+00
3.000000000000002665e-01 -1.256666666666666599e+00 -1.243788794332391090e+00
3.199999999999998401e-01 -1.244266666666666854e+00 -1.231678661669889152e+00
3.399999999999998579e-01 -1.231066666666666753e+00 -1.218778172801002091e+00
3.599999999999998757e-01 -1.217066666666666741e+00 -1.205086182204705869e+00
3.799999999999998934e-01 -1.202266666666666817e+00 -1.190601565901682424e+00
3.999999999999999112e-01 -1.186666666666666758e+00 -1.175323227501595014e+00
4.199999999999999289e-01 -1.170266666666666788e+00 -1.159250104007064630e+00
4.399999999999999467e-01 -1.153066666666666684e+00 -1.142381171336647405e+00
4.599999999999999645e-01 -1.135066666666666668e+00 -1.124715449531924261e+00
4.799999999999999822e-01 -1.116266666666666740e+00 -1.106252007616969735e+00
5.000000000000000000e-01 -1.096666666666666679e+00 -1.086989968081900182e+00
5.200000000000000178e-01 -1.076266666666666705e+00 -1.066928510965880816e+00
5.400000000000000355e-01 -1.055066666666666597e+00 -1.046066877518843752e+00
5.600000000000000533e-01 -1.033066666666666578e+00 -1.024404373425189974e+00
5.800000000000000711e-01 -1.010266666666666646e+00 -1.001940371576845568e+00
6.000000000000000888e-01 -9.866666666666666918e-01 -9.786743143872036477e-01
6.200000000000001066e-01 -9.622666666666667146e-01 -9.546057156415962419e-01
6.400000000000001243e-01 -9.370666666666666034e-01 -9.297341618840145872e-01
6.600000000000001421e-01 -9.110666666666665803e-01 -9.040593133437284656e-01
6.800000000000001599e-01 -8.842666666666666453e-01 -8.775809044092317546e-01
7.000000000000001776e-01 -8.566666666666665764e-01 -8.502987436604980687e-01
7.200000000000001954e-01 -8.282666666666664845e-01 -8.222127134738340670e-01
7.400000000000002132e-01 -7.990666666666664808e-01 -7.933227692166302525e-01
7.600000000000002309e-01 -7.690666666666664542e-01 -7.636289380519903913e-01
7.800000000000002487e-01 -7.382666666666664046e-01 -7.331313173755628076e-01
8.000000000000002665e-01 -7.066666666666663321e-01 -7.018300729088530199e-01
8.199999999999998401e-01 -6.742666666666670139e-01 -6.697254364748752575e-01
8.399999999999998579e-01 -6.410666666666670066e-01 -6.368177034831745686e-01
8.599999999999998757e-01 -6.070666666666669764e-01 -6.031072301520236101e-01
8.799999999999998934e-01 -5.722666666666669233e-01 -5.685944304959706930e-01
8.999999999999999112e-01 -5.366666666666669583e-01 -5.332797731068837921e-01
9.199999999999999289e-01 -5.002666666666669704e-01 -4.971637777562247784e-01
9.399999999999999467e-01 -4.630666666666667375e-01 -4.602470118454876635e-01
9.599999999999999645e-01 -4.250666666666667037e-01 -4.225300867305946673e-01
9.799999999999999822e-01 -3.862666666666667581e-01 -3.840136539445365704e-01
1.000000000000000000e+00 -3.466666666666666785e-01 -3.446984013407391467e-01
1.020000000000000018e+00 -3.062666666666666870e-01 -3.045850491775066171e-01
1.040000000000000036e+00 -2.650666666666665616e-01 -2.636743461614963202e-01
1.060000000000000053e+00 -2.230666666666665521e-01 -2.219670654654993525e-01
1.080000000000000071e+00 -1.802666666666666029e-01 -1.794640007328850984e-01
1.100000000000000089e+00 -1.366666666666665197e-01 -1.361659620778982172e-01
1.120000000000000107e+00 -9.226666666666652472e-02 -9.207377208760313125e-02
1.140000000000000124e+00 -4.706666666666639576e-02 -4.718826182764118693e-02
1.160000000000000142e+00 -1.066666666666354901e-03 -1.510266850101960739e-03
1.180000000000000160e+00 4.573333333333359785e-02 4.495937680230677191e-02
1.200000000000000178e+00 9.333333333333368453e-02 9.221983660599383792e-02
1.220000000000000195e+00 1.417333333333336831e-01 1.402702875950254946e-01
1.240000000000000213e+00 1.909333333333338156e-01 1.891099164484259243e-01
1.260000000000000231e+00 2.409333333333338600e-01 2.387379256516634352e-01
1.280000000000000249e+00 2.917333333333340661e-01 2.891535377637196591e-01
1.300000000000000266e+00 3.433333333333339343e-01 3.403559998277148058e-01
1.320000000000000284e+00 3.957333333333341585e-01 3.923445879703668648e-01
1.339999999999999858e+00 4.489333333333329623e-01 4.451186122437621462e-01
1.359999999999999876e+00 5.029333333333328993e-01 4.986774217721929858e-01
1.379999999999999893e+00 5.577333333333328591e-01 5.530204102774370911e-01
1.399999999999999911e+00 6.133333333333329529e-01 6.081470220680849081e-01
1.419999999999999929e+00 6.697333333333331806e-01 6.640567585927578120e-01
1.439999999999999947e+00 7.269333333333330982e-01 7.207491856737372471e-01
1.459999999999999964e+00 7.849333333333329277e-01 7.782239415572220764e-01
1.479999999999999982e+00 8.437333333333331131e-01 8.364807459398384548e-01
1.500000000000000000e+00 9.033333333333332105e-01 8.955194101590511213e-01
1.520000000000000018e+00 9.637333333333332197e-01 9.553398487688631313e-01
1.540000000000000036e+00 1.024933333333333252e+00 1.015942092763095550e+00
1.560000000000000053e+00 1.086933333333333529e+00 1.077326304758417619e+00
1.580000000000000071e+00 1.149733333333333718e+00 1.139492796510554129e+00
1.600000000000000089e+00 1.213333333333333819e+00 1.202442049212785413e+00
1.620000000000000107e+00 1.277733333333333832e+00 1.266174737120111304e+00
1.640000000000000124e+00 1.342933333333333756e+00 1.330691755160651857e+00
1.660000000000000142e+00 1.408933333333333593e+00 1.395994251345375803e+00
1.680000000000000160e+00 1.475733333333333785e+00 1.462083664977970265e+00
1.700000000000000178e+00 1.543333333333333890e+00 1.528961771912357381e+00
1.720000000000000195e+00 1.611733333333333906e+00 1.596630738425088181e+00
1.740000000000000213e+00 1.680933333333334279e+00 1.665093185690699418e+00
1.760000000000000231e+00 1.750933333333334119e+00 1.734352267408900028e+00
1.780000000000000249e+00 1.821733333333334315e+00 1.804411763889920861e+00
1.800000000000000266e+00 1.893333333333334423e+00 1.875276196942768703e+00
1.820000000000000284e+00 1.965733333333334443e+00 1.946950971358227367e+00
1.839999999999999858e+00 2.038933333333332598e+00 2.019442550832144523e+00
