-2.000000000000000000e+00 2.653333333333333321e+00 2.529985672561995802e+00
-1.979999999999999982e+00 2.573733333333333206e+00 2.465326927206017871e+00
-1.959999999999999964e+00 2.494933333333333003e+00 2.399538029106999648e+00
-1.939999999999999947e+00 2.416933333333332712e+00 2.332894311977852908e+00
-1.919999999999999929e+00 2.339733333333333221e+00 2.265630838324935503e+00
-1.899999999999999911e+00 2.263333333333332753e+00 2.197948352155157714e+00
-1.879999999999999893e+00 2.187733333333333086e+00 2.130018287680098155e+00
-1.859999999999999876e+00 2.112933333333332442e+00 2.061987031855159191e+00
-1.840000000000000080e+00 2.038933333333333486e+00 1.993979570559194725e+00
-1.820000000000000062e+00 1.965733333333333555e+00 1.926102613108900741e+00
-1.800000000000000044e+00 1.893333333333333535e+00 1.858447269899418552e+00
-1.780000000000000027e+00 1.821733333333333427e+00 1.791091345320858341e+00
-1.760000000000000009e+00 1.750933333333333231e+00 1.724101299069713322e+00
-1.739999999999999991e+00 1.680933333333333390e+00 1.657533921863775905e+00
-1.719999999999999973e+00 1.611733333333333018e+00 1.591437765596938503e+00
-1.699999999999999956e+00 1.543333333333333002e+00 1.525854362775366013e+00
-1.679999999999999938e+00 1.475733333333332897e+00 1.460819265489799790e+00
-1.659999999999999920e+00 1.408933333333333149e+00 1.396362930114779299e+00
-1.640000000000000124e+00 1.342933333333333756e+00 1.332511470332711667e+00
-1.620000000000000107e+00 1.277733333333333832e+00 1.269287297919219792e+00
-1.600000000000000089e+00 1.213333333333333819e+00 1.206709667959443344e+00
-1.580000000000000071e+00 1.149733333333333718e+00 1.144795142756714901e+00
-1.560000000000000053e+00 1.086933333333333529e+00 1.083557986609207546e+00
-1.540000000000000036e+00 1.024933333333333252e+00 1.023010501831470798e+00
-1.520000000000000018e+00 9.637333333333332197e-01 9.631633148525138299e-01
-1.500000000000000000e+00 9.033333333333332105e-01 9.040256198987505210e-01
-1.479999999999999982e+00 8.437333333333331131e-01 8.456053866398061114e-01
-1.459999999999999964e+00 7.849333333333329277e-01 7.879095372117990159e-01
-1.439999999999999947e+00 7.269333333333330982e-01 7.309440972130305525e-01
-1.419999999999999929e+00 6.697333333333331806e-01 6.747143245705652381e-01
-1.399999999999999911e+00 6.133333333333329529e-01 6.192248195850399428e-01
-1.379999999999999893e+00 5.577333333333328591e-01 5.644796189597012237e-01
